generation,leftchild,rightchild,abstime,betainit,betashift
9823000,Carex_praticola|COL|spm00001163,NA,32.2774,0.135558,0.0800006
9823000,Carex_gibba|CHH|spm00005244,NA,20.1919,2.5357,-0.0292634
9823000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,31.6677,1.08435,0.018765
9823000,Carex_oedipostyla|SPA|spm00000587,NA,28.8791,2.60874,0.0568739
9823000,Carex_satsumensis|TAI|spm00005838,NA,32.0029,1.67516,-0.086873
9824000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,413.277,0.224605
9824000,Carex_strigosa|AUT|spm00003302,NA,31.4628,0.772115,-0.0294692
9824000,Carex_duriuscula|ASK|spm00001653,NA,33.3446,2.35917,-0.0642138
9824000,Carex_gibba|CHH|spm00005244,NA,16.7606,1.26997,-0.0289374
9824000,Carex_pachygyna|JAP|spm00002558,NA,30.5731,0.844096,0.0311613
9825000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,416.726,0.152948
9825000,Carex_frankii|ALA|spm00000939,NA,34.1344,1.67743,0.0224172
9825000,Carex_inanis|EHM|spm00005746,NA,33.8336,1.60666,-0.0172911
9825000,Carex_macrolepis|ITA|spm00000536,NA,32.3376,0.609539,-0.0506719
9825000,Carex_lenta|KOR|NCBI_Jung_2368,Carex_longicruris|EHM|spm00005770,26.9312,2.22901,0.106507
9825000,Carex_praticola|COL|spm00001163,NA,33.33,0.469633,0.0800006
9825000,Carex_filifolia_var_filifolia|CAL|spm00001432,NA,30.6801,1.6222,-0.00304364
9825000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,32.7668,1.57612,0.018765
9825000,Carex_killickii|NAT|spm00007793,NA,31.0568,2.22375,0.0132685
9825000,Carex_distachya|SPA|spm00000588,NA,26.398,1.32926,-0.0275019
9825000,Carex_satsumensis|TAI|spm00005838,NA,26.1857,1.48722,0.0346689
9826000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,398.943,0.224605
9826000,Carex_strigosa|AUT|spm00003302,NA,31.1014,1.42611,-0.0294692
9826000,Carex_plantaginea|TEN|spm00001893,NA,33.834,0.682557,-0.0147878
9826000,Carex_atrofusca|ASK|spm00001654,NA,32.7742,1.15522,-0.0209232
9826000,Carex_brunnea|CHC|spm00007866,NA,30.7965,0.753708,0.00333128
9826000,Carex_gibba|CHH|spm00005244,NA,16.3962,0.57299,0.0821493
9827000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,412.762,0.224605
9828000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,400.094,0.224605
9829000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,402.372,0.16985
9830000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,396.164,0.116975
9831000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,403.513,0.147669
9831000,Carex_pulicaris|GRB|spm00005180,NA,27.7814,0.556296,0.0138852
9832000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,403.513,0.147669
9832000,Carex_frankii|ALA|spm00000939,NA,33.547,1.50017,0.0224172
9832000,Carex_lenta|KOR|NCBI_Jung_2368,NA,29.8376,0.574419,0.0826325
9832000,Carex_alopecoidea|ILL|spm00001728,NA,34.035,1.58048,0.0309883
9832000,Carex_gibba|CHH|spm00005244,NA,21.0707,1.52871,-0.046222
9832000,Carex_oedipostyla|SPA|spm00000587,NA,28.681,1.43073,0.0568739
9833000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,408.828,0.147204
9833000,Carex_paxii|JAP|spm00006668,NA,33.4243,4.19101,-0.0305991
9833000,Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301,Carex_kirkii||spm00004417,30.6646,0.751431,0.0382388
9833000,Carex_lingii|CH|NCBI_Yang_3761,Carex_scaposa|CHC|spm00007891,30.9579,3.1657,-0.0291426
9834000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,408.828,0.147204
9834000,Carex_stenantha_var_taisetsuensis|SAK|spm00006798,NA,32.4867,1.41395,0.106112
9834000,Carex_lachenalii_ssp_lachenalii|ASK|spm00001640,NA,33.9752,0.674397,0.100208
9834000,Carex_chordorrhiza|BRC|spm00001925,NA,32.9717,0.92141,-0.0328658
9834000,Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301,Carex_kirkii||spm00004417,30.459,0.962672,0.0382388
9834000,Carex_lingii|CH|NCBI_Yang_3761,Carex_scaposa|CHC|spm00007891,30.4087,1.81669,-0.0291426
9835000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,412.195,0.147204
9835000,Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301,Carex_kirkii||spm00004417,31.4927,1.60079,0.0184924
9835000,Carex_lingii|CH|NCBI_Yang_3761,Carex_scaposa|CHC|spm00007891,30.811,2.18913,-0.0291426
9836000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,415.29,0.152948
9836000,Carex_humilis|GER|NCBI_WM_3755,NA,34.0276,0.0597153,0.0332974
9836000,Carex_lenta|KOR|NCBI_Jung_2368,Carex_longicruris|EHM|spm00005770,26.1485,3.0793,0.0349634
9836000,Carex_laeviculmis|CAL|spm00001397,NA,31.7797,0.659612,-0.0605389
9836000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.8453,1.27671,-0.056354
9836000,Carex_leporinella|WAS|spm00001613,NA,33.5491,0.700122,0.07156
9836000,Carex_fracta|CAL|spm00000896,NA,33.4376,1.16994,-0.00274101
9836000,Carex_argyrantha|MRY|spm00000734,NA,32.6097,0.343987,0.0236025
9836000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,32.0183,0.703551,0.0197461
9837000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,415.29,0.152948
9837000,Carex_frigida|SPA|spm00000521,NA,32.4056,1.6746,0.075082
9837000,Carex_lenta|KOR|NCBI_Jung_2368,Carex_longicruris|EHM|spm00005770,26.2107,4.90288,0.0349634
9837000,Carex_brunnea|CHC|spm00007866,NA,26.7094,1.1984,0.0521195
9837000,Carex_sparganioides|DEL|spm00001289,NA,34.0383,0.748398,-0.0193169
9837000,Carex_laeviculmis|CAL|spm00001397,NA,32.1663,0.348578,-0.0605389
9837000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.1263,1.81903,-0.056354
9837000,Carex_fracta|CAL|spm00000896,NA,33.3769,1.16994,-0.00274101
9837000,Carex_gibba|CHH|spm00005244,NA,25.5381,0.322137,-0.0346431
9837000,Carex_cercostachys|EHM|spm00005901,NA,33.411,0.153479,-0.0653191
9837000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,31.6625,1.11871,0.0197461
9837000,Carex_satsumensis|TAI|spm00005838,NA,8.36557,0.933343,0.0282671
9838000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,415.29,0.163487
9838000,Carex_misera|TEN|spm00001764,NA,34.0497,0.00394225,0.0247765
9838000,Carex_acaulis|CLS|spm00000518,NA,33.3817,2.15831,-0.107283
9838000,Carex_lenta|KOR|NCBI_Jung_2368,Carex_longicruris|EHM|spm00005770,26.6888,4.90288,0.0349634
9838000,Carex_simulata|CAL|spm00001284,NA,33.1307,0.237622,0.0782918
9838000,Carex_seorsa|DEL|spm00001242,NA,32.9258,0.218944,0.0312335
9838000,Carex_elongata|RUC|spm00005949,NA,33.0667,0.102802,-0.00670439
9838000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.8978,1.12145,0.0307601
9838000,Carex_integra|CAL|spm00000977,NA,33.5076,0.398258,0.104265
9838000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,32.2785,0.738415,0.0197461
9838000,Carex_bostrychostigma|JAP|spm00003784,Carex_dissitiflora|JAP|spm00007871,10.0168,1.83758,0.0673198
9838000,Carex_satsumensis|TAI|spm00005838,NA,9.85968,0.903767,0.0282671
9839000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,420.37,0.143303
9840000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,401.256,0.147187
9840000,Carex_riparia|GRB|NCBI_Blackstock_SM00004,NA,33.7286,0.299355,-0.0621495
9840000,Carex_umbellata|DEL|spm00001376,NA,33.9071,0.491433,0.0700318
9840000,Carex_esenbeckii|EHM|spm00005193,NA,31.6508,0.633093,0.106976
9840000,Carex_bostrychostigma|JAP|spm00003784,NA,27.5771,1.16209,0.00711517
9841000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,404.07,0.113574
9841000,Carex_divisa|MRY|spm00002064,NA,32.3416,1.67795,0.00860964
9842000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,400.809,0.15415
9843000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,423.248,0.147619
9843000,Carex_frigida|SPA|spm00000521,NA,32.4056,1.89017,0.075082
9843000,Carex_mucronata|ITA|spm00000534,NA,32.1535,1.0969,-0.018252
9843000,Carex_brunnea|CHC|spm00007866,NA,26.7887,1.1984,0.0521195
9843000,Carex_nervina|CAL|spm00001840,NA,33.8897,0.942202,0.0164237
9843000,Carex_paniculata_ssp_lusitanica|SPA|spm00002563,NA,33.7712,1.12071,-0.0421214
9843000,Carex_disperma|ASK|spm00001652,NA,28.5494,0.336496,0.0096725
9843000,Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301,Carex_kirkii||spm00004417,29.884,1.86045,0.0067574
9843000,Carex_gibba|CHH|spm00005244,NA,20.1702,0.880641,0.06098
9843000,Carex_cercostachys|EHM|spm00005901,NA,33.411,0.153479,-0.0653191
9843000,Carex_satsumensis|TAI|spm00005838,NA,7.81543,0.659927,0.0282671
9843000,Carex_lingii|CH|NCBI_Yang_3761,Carex_scaposa|CHC|spm00007891,32.328,3.80543,0.0176453
9844000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,423.248,0.147619
9844000,Carex_misera|TEN|spm00001764,NA,33.9187,0.00623584,0.0247765
9844000,Carex_seorsa|DEL|spm00001242,NA,32.9258,0.157559,0.0312335
9844000,Carex_integra|CAL|spm00000977,NA,34.0178,0.275002,0.0950743
9844000,Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301,Carex_kirkii||spm00004417,29.884,1.25816,0.0067574
9844000,Carex_satsumensis|TAI|spm00005838,NA,8.43144,0.493129,0.0282671
9844000,Carex_lingii|CH|NCBI_Yang_3761,Carex_scaposa|CHC|spm00007891,33.2339,2.68346,0.0176453
9845000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,417.243,0.163487
9845000,Carex_nebraskensis||NCBI_Janeway_2159,NA,33.6299,0.406536,0.00249365
9845000,Carex_acaulis|CLS|spm00000518,NA,31.5898,0.234066,-0.0344679
9845000,Carex_pudica|JAP|spm00006673,NA,30.2721,0.121577,0.000390243
9845000,Carex_hebecarpa|EHM|spm00005738,NA,31.8756,2.60939,-0.0226816
9845000,Carex_filicina|VIE|spm00007873,NA,32.65,1.45558,0.00279549
9845000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,31.8207,1.0887,0.0307601
9845000,Carex_neurocarpa|PRM|spm00006483,NA,31.0151,1.61701,0.108702
9845000,Carex_roraimensis||NCBI_Reznicek_3159,NA,31.8152,1.28983,-0.0537121
9845000,Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328,NA,31.5909,0.378612,-0.0609011
9845000,Carex_crispa||spm00004422,NA,33.5923,0.348117,-0.110536
9845000,Carex_nigricans|ASK|spm00001638,NA,33.7313,0.256915,-0.0236134
9845000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,32.1272,2.44082,0.0197461
9845000,Carex_bostrychostigma|JAP|spm00003784,Carex_dissitiflora|JAP|spm00007871,10.9594,1.40758,0.0954522
9846000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,425.239,0.158158
9846000,Carex_torta||NCBI_Dragon_1288,NA,32.5965,0.20602,0.0696473
9846000,Carex_dispalata|JAP|NCBI_Waterway_3652,NA,32.668,0.998225,-0.0061061
9846000,Carex_doniana|CHS|spm00000047,NA,33.6761,1.64326,0.0902148
9846000,Carex_frankii|ALA|spm00000939,NA,33.055,0.019537,0.0265307
9846000,Carex_pedunculata|MAS|spm00001147,NA,32.9305,0.199851,0.0448689
9846000,Carex_filipes|JAP|NCBI_Waterway_3666,NA,32.4036,1.54398,0.118937
9846000,Carex_reinii|JAP|spm00006675,NA,30.9057,0.131561,-0.0177421
9846000,Carex_quadriflora|KOR|spm00000347,NA,33.8909,0.191391,0.0233853
9846000,Carex_filicina|VIE|spm00007873,NA,31.2337,0.105933,0.0318098
9846000,Carex_breviscapa|VIE|spm00007865,NA,33.2329,3.21266,0.0345696
9846000,Carex_tribuloides_var_tribuloides|SCA|spm00001323,NA,34.159,0.382342,-0.0749263
9846000,Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301,Carex_kirkii||spm00004417,30.4698,2.13985,0.0067574
9846000,Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328,NA,32.3656,0.372221,0.0854914
9846000,Carex_crispa||spm00004422,NA,33.5758,0.517383,-0.110536
9846000,Carex_microglochin|NOR|spm00001705,NA,30.7939,0.0562142,-0.0271126
9846000,Carex_anthoxanthea|WAS|spm00001568,NA,28.1107,0.939668,0.00652228
9846000,Carex_onoei|CHM|spm00004513,NA,32.3167,0.916439,0.0351142
9846000,Carex_satsumensis|TAI|spm00005838,NA,8.7386,0.504402,0.0282671
9846000,Carex_lingii|CH|NCBI_Yang_3761,Carex_scaposa|CHC|spm00007891,32.7441,1.86042,0.0682307
9847000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,425.239,0.158158
9847000,Carex_torta||NCBI_Dragon_1288,NA,33.9115,0.188209,0.0696473
9847000,Carex_doniana|CHS|spm00000047,NA,33.6761,1.85981,0.0902148
9847000,Carex_reinii|JAP|spm00006675,NA,30.8776,0.169867,-0.0177421
9847000,Carex_pudica|JAP|spm00006673,NA,29.85,0.23528,0.0675333
9847000,Carex_kitaibeliana|YUG|spm00000539,NA,32.9847,1.05,0.0183866
9847000,Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301,Carex_kirkii||spm00004417,32.5841,1.2814,0.0716433
9847000,Carex_kaloides|NZ|NCBI_AUTHOR_Gardner_321,NA,31.832,0.0322599,0.0145005
9847000,Carex_anthoxanthea|WAS|spm00001568,NA,28.0624,1.42815,-0.0190141
9847000,Carex_alatauensis|AFG|spm00003401,NA,29.4543,0.930383,-0.0133825
9847000,Carex_satsumensis|TAI|spm00005838,NA,9.72288,0.137357,0.0370614
9847000,Carex_lingii|CH|NCBI_Yang_3761,Carex_scaposa|CHC|spm00007891,32.7441,1.6588,0.096363
9848000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,425.239,0.158158
9848000,Carex_doniana|CHS|spm00000047,NA,33.6761,1.67659,0.0902148
9848000,Carex_pallescens|BRC|spm00002008,NA,32.9861,0.101957,0.0837314
9848000,Carex_gracilescens|KTY|spm00000927,NA,33.4998,1.8313,0.0804654
9848000,Carex_obtusata|MAN|spm00001107,NA,31.4501,1.51536,-0.00111581
9848000,Carex_purpurifera|KTY|spm00001470,NA,34.1187,0.0106566,0.0388179
9848000,Carex_brevicollis|TCS|spm00003478,NA,33.3689,0.285322,-0.0833691
9848000,Carex_conjuncta|DEL|spm00000784,NA,33.5619,2.07687,0.0653534
9848000,Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301,Carex_kirkii||spm00004417,32.4524,1.2814,0.0716433
9848000,Carex_kaloides|NZ|NCBI_AUTHOR_Gardner_321,NA,31.8996,0.0357279,0.0145005
9848000,Carex_bromoides|WIS|spm00002284,NA,30.6624,1.9207,-0.0270201
9848000,Carex_alatauensis|AFG|spm00003401,NA,29.5895,0.596288,-0.0133825
9848000,Carex_oedipostyla|SPA|spm00000587,NA,28.8009,2.3466,0.0591321
9848000,Carex_lingii|CH|NCBI_Yang_3761,Carex_scaposa|CHC|spm00007891,32.7441,0.971811,0.096363
9849000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,434.729,0.158158
9849000,Carex_angustata|CAL|spm00000713,NA,34.0731,0.336808,0.0144641
9849000,Carex_conjuncta|DEL|spm00000784,NA,33.5619,1.69923,0.0653534
9849000,Carex_neurocarpa|PRM|spm00006483,NA,32.6119,1.44496,0.0683617
9849000,Carex_roraimensis||NCBI_Reznicek_3159,NA,31.3094,1.98677,-0.0306909
9849000,Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301,Carex_kirkii||spm00004417,32.4524,1.2814,0.0716433
9849000,Carex_baldensis|SWI|spm00005242,NA,31.8337,1.06791,-0.0628789
9849000,Carex_lingii|CH|NCBI_Yang_3761,Carex_scaposa|CHC|spm00007891,32.4969,0.21984,-0.011174
9849000,Carex_lingii|CH|NCBI_Yang_3761,Carex_scaposa|CHC|spm00007891,32.7501,1.08097,-0.00771395
9850000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,408.974,0.172768
9850000,Carex_pudica|JAP|spm00006673,NA,29.9293,0.232193,0.0675333
9850000,Carex_crispa||spm00004422,NA,33.7408,0.0791264,-0.0302813
9850000,Carex_runssoroensis|UGA|spm00000227,NA,33.1391,0.0583376,0.0505862
9850000,Carex_rupestris|FRA|spm00005213,NA,29.0199,1.6269,-0.0311293
9850000,Carex_oedipostyla|SPA|spm00000587,NA,28.3674,3.7158,0.0591321
9850000,Carex_dissitiflora|JAP|spm00007871,NA,32.0179,0.859814,-0.08696
9850000,Carex_bostrychostigma|JAP|spm00003784,Carex_dissitiflora|JAP|spm00007871,10.2958,3.55205,0.0475852
9850000,Carex_satsumensis|TAI|spm00005838,NA,8.10612,1.04073,0.0473635
9851000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,408.974,0.172768
9851000,Carex_atherodes|BRC|spm00001849,NA,33.7907,0.205309,0.000782454
9851000,Carex_gracilescens|KTY|spm00000927,NA,34.127,1.8313,0.0804654
9851000,Carex_longicruris|EHM|spm00005770,NA,32.3982,0.0719977,0.0479681
9851000,Carex_infirminervia|CAL|spm00001398,NA,32.9001,0.437907,0.0132679
9851000,Carex_formosa|ILL|spm00001732,NA,34.0078,1.56365,0.0653534
9851000,Carex_infirminervia|CAL|spm00001398,NA,33.1213,0.0809972,-0.0448431
9851000,Carex_rupestris|FRA|spm00005213,NA,30.9329,1.6269,-0.0311293
9851000,Carex_bostrychostigma|JAP|spm00003784,Carex_dissitiflora|JAP|spm00007871,9.60566,1.38446,0.0475852
9852000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,418.101,0.172768
9852000,Carex_longicruris|EHM|spm00005770,NA,30.2767,0.0519281,0.0479681
9852000,Carex_bostrychostigma|JAP|spm00003784,Carex_dissitiflora|JAP|spm00007871,9.31201,1.43293,0.0475852
9853000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,402.405,0.158158
9853000,Carex_pedunculata|MAS|spm00001147,NA,31.9507,2.55106,-0.047896
9853000,Carex_foetida|SWI|spm00000565,NA,32.068,1.45313,-0.0723298
9853000,Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301,Carex_kirkii||spm00004417,30.0693,2.86857,0.0246417
9854000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,419.099,0.167602
9854000,Carex_bostrychostigma|JAP|spm00003784,Carex_dissitiflora|JAP|spm00007871,9.09224,1.17575,0.0846385
9855000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,429.196,0.173309
9855000,Carex_pallescens|BRC|spm00002008,NA,33.5389,0.000167691,0.0443115
9856000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,414.285,0.178474
9856000,Carex_pilosa|YUG|spm00000563,NA,33.4339,2.85537,0.00476281
9856000,Carex_phaeocephala|NEV|spm00001193,NA,34.1671,1.13133,-0.0274481
9856000,Carex_bostrychostigma|JAP|spm00003784,Carex_dissitiflora|JAP|spm00007871,9.71928,1.99132,0.0292975
9857000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,421.755,0.173309
9857000,Carex_acaulis|CLS|spm00000518,NA,28.8711,0.34096,-0.0287558
9857000,Carex_maackii|JAP|spm00002491,NA,30.5448,0.100237,-0.0153295
9857000,Carex_bostrychostigma|JAP|spm00003784,Carex_dissitiflora|JAP|spm00007871,23.8499,3.01687,0.00826525
9858000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,438.44,0.130978
9858000,Carex_pedunculata|MAS|spm00001147,NA,27.7311,1.8621,0.0371932
9858000,Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301,Carex_kirkii||spm00004417,32.3983,1.87828,-0.0212932
9859000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,412.177,0.135893
9859000,Carex_buekii|CZE|spm00000558,NA,33.2404,0.329205,0.0542597
9859000,Carex_macrandrolepis|KOR|spm00000337,NA,31.0784,0.0655721,-0.131058
9859000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,29.8457,0.213988,0.00814135
9859000,Carex_latebracteata|ARK|spm00001383,NA,32.1947,0.145861,0.0268587
9859000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,31.6201,1.26764,0.106079
9859000,Carex_lancea|CPP|spm00003764,NA,31.9721,1.6169,-0.0387044
9860000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,413.715,0.135893
9860000,Carex_kitaibeliana|YUG|spm00000539,NA,30.2411,0.786669,-0.0229905
9860000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,32.6556,0.23974,0.00814135
9860000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,32.2169,0.820909,0.106079
9861000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,413.715,0.135893
9861000,Carex_mitrata_var_mitrata|CHS|spm00000085,NA,33.3315,0.934693,-0.094303
9861000,Carex_pensylvanica|MAN|spm00001171,NA,33.932,1.14024,0.0122061
9861000,Carex_kitaibeliana|YUG|spm00000539,NA,28.1523,0.36406,-0.0229905
9861000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,31.3728,0.737926,0.00814135
9861000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,31.6428,1.36584,0.106079
9862000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,413.715,0.135893
9862000,Carex_styloflexa|GEO|spm00001299,NA,33.3054,1.15699,0.0645653
9862000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,31.1525,0.476499,0.00814135
9862000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,32.4422,0.355562,-0.0655769
9862000,Carex_phyllostachys|TUR|spm00005164,NA,29.551,0.092353,0.00293746
9862000,Carex_pachygyna|JAP|spm00002558,NA,30.6113,0.389679,-0.0919181
9862000,Carex_scaposa|CHC|spm00007891,NA,33.8837,0.386032,-0.0237452
9862000,Carex_densifimbriata|CH|NCBI_Liuo_2556,NA,32.6472,2.54644,0.0223391
9863000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,410.323,0.135893
9863000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,31.9338,0.30156,0.0681678
9863000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,32.434,0.307433,0.0440253
9864000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,424.088,0.135893
9864000,Carex_grioletii|SPA|spm00000585,NA,33.1665,0.699101,0.0212844
9864000,Carex_longipes|EHM|spm00005772,NA,23.3165,0.343914,-0.136461
9864000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,31.9185,0.223859,0.000787278
9864000,Carex_healyi|NZN|spm00005107,NA,33.8645,0.134218,0.00594674
9864000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,31.8764,0.305393,0.0440253
9865000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,424.088,0.135893
9865000,Carex_longipes|EHM|spm00005772,NA,21.7879,0.161447,-0.136461
9865000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.158,0.468799,0.000787278
9865000,Carex_healyi|NZN|spm00005107,NA,33.7558,0.0856112,0.00594674
9865000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,32.6498,0.287891,0.0440253
9865000,Carex_perdensa|NAT|spm00003218,NA,31.0197,0.51607,0.0557054
9865000,Carex_phyllostachys|TUR|spm00005164,NA,31.3402,1.72098,-0.0883074
